,nro,ubigeo,region,provincia,distrito,centro_poblado,lat,lon,tecnologia
5422,5421,2301080012,TACNA,TACNA,POCOLLAY,LAS COLINAS,-17.97752,-70.21447,3g
5423,5422,2301090004,TACNA,TACNA,SAMA,PAMPA LA JULIA,-17.8461,-70.54841,3g
5424,5423,2301090005,TACNA,TACNA,SAMA,LOS PINOS,-17.85982833,-70.54153167,3g
5425,5424,2301090006,TACNA,TACNA,SAMA,MATAMULA,-17.85989,-70.55697,4g
5426,5425,2301090008,TACNA,TACNA,SAMA,LA BANDA,-17.872578,-70.544893,3g
5427,5426,2501050001,UCAYALI,CORONEL PORTILLO,YARINACOCHA,PUERTO CALLAO,-8.355490211,-74.57573177,4g
5428,5427,2501050028,UCAYALI,CORONEL PORTILLO,YARINACOCHA,ONCE DE AGOSTO,-8.33942,-74.58767,3g
5429,5428,2501050038,UCAYALI,CORONEL PORTILLO,YARINACOCHA,SAN LORENZO,-8.34421,-74.59895,3g
5430,5429,2503020001,UCAYALI,PADRE ABAD,IRAZOLA,SAN ALEJANDRO,-8.828659571,-75.21338264,4g
5431,5430,2501050043,UCAYALI,CORONEL PORTILLO,YARINACOCHA,VILLA PRIMAVERA,-8.38661,-74.64305,3g
5432,5431,2501050045,UCAYALI,CORONEL PORTILLO,YARINACOCHA,MISION SUIZA,-8.3907,-74.66876,3g
5433,5432,2501050046,UCAYALI,CORONEL PORTILLO,YARINACOCHA,DOS DE MAYO,-8.39886,-74.63924,3g
5434,5433,2501050049,UCAYALI,CORONEL PORTILLO,YARINACOCHA,NUEVO SAN JUAN,-8.40548,-74.64861,4g
5435,5434,2501050051,UCAYALI,CORONEL PORTILLO,YARINACOCHA,FAIENAP,-8.38876,-74.65218,3g
5436,5435,2501050063,UCAYALI,CORONEL PORTILLO,YARINACOCHA,SANTA ISABEL DE CASHIBO,-8.37412,-74.64718,3g
5437,5436,2210050049,SAN MARTIN,TOCACHE,UCHIZA,SAN FRANCISCO,-8.490191025,-76.46120755,3g
5438,5437,2503050008,UCAYALI,PADRE ABAD,ALESIANDER VON HUMBOLDT,NUEVA TIWINZA,-8.7854,-75.0232,3g
5439,5438,2503050010,UCAYALI,PADRE ABAD,ALESIANDER VON HUMBOLDT,EL MILAGRO,-8.8022,-75.03481,3g
5440,5439,2503050011,UCAYALI,PADRE ABAD,ALESIANDER VON HUMBOLDT,NUEVA ESPERANZA,-8.82696,-75.08176,3g
5441,5440,2503050016,UCAYALI,PADRE ABAD,ALESIANDER VON HUMBOLDT,PRIMAVERA,-8.86286,-75.04807,3g
5442,5441,2503050015,UCAYALI,PADRE ABAD,ALESIANDER VON HUMBOLDT,ASCENCION DEL AGUAYTILLO,-8.84678,-75.09056,4g
5443,5442,2503050013,UCAYALI,PADRE ABAD,ALESIANDER VON HUMBOLDT,NUEVO UCAYALI,-8.85903,-75.12369,4g
5444,5443,2503050014,UCAYALI,PADRE ABAD,ALESIANDER VON HUMBOLDT,CORAZON JESUS,-8.87565,-75.12194,3g
5445,5444,2503020036,UCAYALI,PADRE ABAD,IRAZOLA,NUEVO HORIZONTE,-8.85591,-75.1463,4g
5446,5445,2503040021,UCAYALI,PADRE ABAD,NESHUYA,MONTE DE LOS OLIVOS,-8.61799,-74.98471,3g
5447,5446,2503040022,UCAYALI,PADRE ABAD,NESHUYA,EL TRIUNFO,-8.6874,-74.98994,3g
5448,5447,2401010001,TUMBES,TUMBES,TUMBES,TUMBES,-3.570465364,-80.45938999,4g
5449,5448,2401010002,TUMBES,TUMBES,TUMBES,HUAQUILLA,-3.550209432,-80.44996431,3g
5450,5449,2401010004,TUMBES,TUMBES,TUMBES,CRUCE PIZARRO,-3.5301,-80.37941,3g
5451,5450,2401010009,TUMBES,TUMBES,TUMBES,PEDRO EL VIEJO (PUERTO EL CURA),-3.59195,-80.45331,3g
5452,5451,2401020004,TUMBES,TUMBES,CORRALES,PUEBLO NUEVO,-3.57511,-80.46505,3g
5453,5452,2401020005,TUMBES,TUMBES,CORRALES,LA JOTA,-3.61769,-80.54967,3g
5454,5453,2401020015,TUMBES,TUMBES,CORRALES,MIRAMAR,-3.60671,-80.49628,3g
5455,5454,2401030002,TUMBES,TUMBES,LA CRUZ,LA LADRILLERA,-3.63049,-80.57176,3g
5456,5455,2401030003,TUMBES,TUMBES,LA CRUZ,LOS CEREZOS,-3.62582,-80.56444,3g
5457,5456,2401030004,TUMBES,TUMBES,LA CRUZ,SAN JOSE,-3.61973,-80.55106,3g
5458,5457,2401040001,TUMBES,TUMBES,PAMPAS DE HOSPITAL,PAMPAS DE HOSPITAL,-3.6927725,-80.43882559,4g
5459,5458,2401040003,TUMBES,TUMBES,PAMPAS DE HOSPITAL,CABEZA DE LAGARTO,-3.67592,-80.43028,3g
5460,5459,2401040006,TUMBES,TUMBES,PAMPAS DE HOSPITAL,SANTA MARIA,-3.68276,-80.43543,4g
5461,5460,2401040007,TUMBES,TUMBES,PAMPAS DE HOSPITAL,CARDALITOS,-3.68761,-80.43464,4g
5462,5461,2301100002,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,SAN ANTONIO,-18.08179,-70.26846,3g
5463,5462,2301100006,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,EL CHASTUDAL,-18.05892,-70.23093,3g
5464,5463,2301100012,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,PAMPA COLORADA,-18.0513957,-70.2174658,2g
5465,5464,2302010001,TACNA,CANDARAVE,CANDARAVE,CANDARAVE,-17.26823085,-70.25041343,4g
5466,5465,2501050131,UCAYALI,CORONEL PORTILLO,YARINACOCHA,HIPOLITO UNANUE,-8.41171,-74.66051,3g
5467,5466,2501050132,UCAYALI,CORONEL PORTILLO,YARINACOCHA,3 DE DICIEMBRE,-8.36808,-74.63402,3g
5468,5467,2501060001,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,NUEVA REQUENA,-8.309499095,-74.86253556,4g
5469,5468,2503030009,UCAYALI,PADRE ABAD,CURIMANA,CAMBIO NOVENTA,-8.41692,-75.12412,4g
5470,5469,2503030010,UCAYALI,PADRE ABAD,CURIMANA,NUEVA ALIANZA,-8.38485,-75.12351,4g
5471,5470,2401040012,TUMBES,TUMBES,PAMPAS DE HOSPITAL,EL LIMON,-3.72787,-80.44155,3g
5472,5471,2401040013,TUMBES,TUMBES,PAMPAS DE HOSPITAL,EL RODEO,-3.72893,-80.42718,3g
5473,5472,2401050001,TUMBES,TUMBES,SAN JACINTO,SAN JACINTO,-3.642202327,-80.44842627,4g
5474,5473,2501060018,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,NUEVE DE FEBRERO,-8.32573,-74.81221,3g
5475,5474,2501060020,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,TRES ISLAS,-8.30396,-74.88669,3g
5476,5475,2501060028,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,NUEVO PARAISO,-8.36298,-74.84522,3g
5477,5476,2501060029,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,SARITA COLONIA,-8.34805,-74.85098,3g
5478,5477,2501060033,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,20 DE MAYO,-8.33183,-74.85498,4g
5479,5478,2501070001,UCAYALI,CORONEL PORTILLO,MANANTAY,SAN FERNANDO,-8.409004541,-74.56304183,4g
5480,5479,2501070006,UCAYALI,CORONEL PORTILLO,MANANTAY,LAS BRISAS,-8.4171,-74.59964,3g
5481,5480,2501070008,UCAYALI,CORONEL PORTILLO,MANANTAY,ZONA AGRICOLA,-8.42319,-74.54552,4g
5482,5481,2501070009,UCAYALI,CORONEL PORTILLO,MANANTAY,LUZ Y PAZ,-8.41507,-74.55888,4g
5483,5482,2501070151,UCAYALI,CORONEL PORTILLO,MANANTAY,JORGE BASADRE,-8.40778,-74.5675,4g
5484,5483,2302010043,TACNA,CANDARAVE,CANDARAVE,YUCAMANI,-17.25955866,-70.23385741,4g
5485,5484,2401050002,TUMBES,TUMBES,SAN JACINTO,PECHICHAL,-3.63578608,-80.45906964,4g
5486,5485,2401050003,TUMBES,TUMBES,SAN JACINTO,PLATEROS,-3.65582,-80.44831,4g
5487,5486,2401050006,TUMBES,TUMBES,SAN JACINTO,BOCA TOMA,-3.68071,-80.45327,3g
5488,5487,2401050007,TUMBES,TUMBES,SAN JACINTO,FRANCOS,-3.688318333,-80.4565,3g
5489,5488,2402010006,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,BONANZA,-3.719480787,-80.75480133,3g
5490,5489,2402010007,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PEÑA NEGRA,-3.730348333,-80.76467667,3g
5491,5490,2402010009,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,HUACURA,-3.757615,-80.79025333,3g
5492,5491,2402010010,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,NUEVO PARAISO,-3.776615,-80.79748,2g
5493,5492,2402010033,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PUNTA PICO,-3.74482,-80.78091,4g
5494,5493,2302010070,TACNA,CANDARAVE,CANDARAVE,YUNGAYUNGANI,-17.27486,-70.24521,4g
5495,5494,2402010037,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PLAYA FLORIDA,-3.7621,-80.79265,4g
5496,5495,2402010038,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,SANDIA,-3.77984,-80.79971,3g
5497,5496,2402010039,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PALO SANTO,-3.79153,-80.80311,3g
5498,5497,2402030014,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,CERRO PELADO,-4.089495502,-81.02086438,3g
5499,5498,2402030015,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,IPAN,-4.097951336,-81.02752196,3g
5500,5499,2403010003,TUMBES,ZARUMILLA,ZARUMILLA,VILLA PRIMAVERA,-3.48076,-80.26011,4g
5501,5500,2403020001,TUMBES,ZARUMILLA,AGUAS VERDES,AGUAS VERDES,-3.481771912,-80.24511566,4g
5502,5501,2403020002,TUMBES,ZARUMILLA,AGUAS VERDES,LA CURVA,-3.484249319,-80.26223021,4g
5503,5502,2403020003,TUMBES,ZARUMILLA,AGUAS VERDES,EL CANARIO,-3.49552,-80.25923,4g
5504,5503,2403020005,TUMBES,ZARUMILLA,AGUAS VERDES,POCITOS,-3.50775,-80.2418,3g
5505,5504,2403020006,TUMBES,ZARUMILLA,AGUAS VERDES,SALITRAL,-3.519985,-80.24034167,2g
5506,5505,2403020010,TUMBES,ZARUMILLA,AGUAS VERDES,CHACRA GONZALES,-3.467761667,-80.24512167,2g
5507,5506,2403040001,TUMBES,ZARUMILLA,PAPAYAL,PAPAYAL,-3.57167,-80.23543,4g
5508,5507,2403040005,TUMBES,ZARUMILLA,PAPAYAL,EL PASAYO,-3.55983,-80.23361,4g
5509,5508,2403040006,TUMBES,ZARUMILLA,PAPAYAL,LA PALMA,-3.56212,-80.21535,4g
5510,5509,2501010001,UCAYALI,CORONEL PORTILLO,CALLERIA,PUCALLPA,-8.367950381,-74.54339727,4g
5511,5510,2501010064,UCAYALI,CORONEL PORTILLO,CALLERIA,SARACOCHA,-8.3617129,-74.54341,3g
5512,5511,2303010001,TACNA,JORGE BASADRE,LOCUMBA,LOCUMBA,-17.6138,-70.76242,4g
5513,5512,2501010199,UCAYALI,CORONEL PORTILLO,CALLERIA,NUEVA MAGDALENA,-8.401340423,-74.60424903,3g
5514,5513,2501020001,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,CAMPO VERDE,-8.475238317,-74.80616534,4g
5515,5514,2210050050,SAN MARTIN,TOCACHE,UCHIZA,ALTO PAMPAYACU,-8.477376619,-76.46890442,4g
5516,5515,2210050079,SAN MARTIN,TOCACHE,UCHIZA,ISLA DEL ENCANTO,-8.4197492,-76.35203,4g
5517,5516,2301010001,TACNA,TACNA,TACNA,TACNA,-18.01394492,-70.25122246,4g
5518,5517,2301010005,TACNA,TACNA,TACNA,PARA GRANDE,-18.03039,-70.27569,3g
5519,5518,2301010006,TACNA,TACNA,TACNA,COPARE 1,-18.0441,-70.2832,4g
5520,5519,812050074,CUSCO,QUISPICANCHI,CCATCA,KURPACANCHA,-13.6435,-71.571648,4g
5521,5520,806080012,CUSCO,CANCHIS,TINTA,QUELLOCUNCA,-14.1572,-71.386963,3g
5522,5521,1506040030,LIMA,HUARAL,AUCALLAMA,BOZA BAJA,-11.59078667,-77.20311833,3g
5523,5522,1506040028,LIMA,HUARAL,AUCALLAMA,BUENA VISTA,-11.57909,-77.19751,3g
5524,5523,218020082,ANCASH,SANTA,CACERES DEL PERU,GRANADILLA PAMPA,-9.00474,-78.123932,4g
5525,5524,803040074,CUSCO,ANTA,CHINCHAYPUJIO,CCOCHAHUASI,-13.63691,-72.228859,4g
5526,5525,1403010017,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SIALUPE HUAMANTANGA SECTOR I,-6.69958,-79.90186,4g
5527,5526,1201010007,JUNIN,HUANCAYO,HUANCAYO,PALIANÑUÑAS,-12.03867,-75.19229,4g
5528,5527,1401120029,LAMBAYEQUE,CHICLAYO,PIMENTEL,FERMIN AVILA MORON,-6.81927,-79.90921,4g
5529,5528,2001050008,PIURA,PIURA,CATACAOS,MONTE CASTILLO,-5.28119,-80.71318,4g
5530,5529,1201190004,JUNIN,HUANCAYO,HUANCAN,SANTA ROSA,-12.1047,-75.20305,3g
5531,5530,2501050039,UCAYALI,CORONEL PORTILLO,YARINACOCHA,SAN PABLO DE TUSHMO,-8.3531,-74.59486,3g
5532,5531,302130013,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,TOTORAL,-13.66392,-73.35018,4g
5533,5532,806010025,CUSCO,CANCHIS,SICUANI,PAMPACALASAYA (CALASAYA),-14.22134,-71.28791,4g
5534,5533,1201010006,JUNIN,HUANCAYO,HUANCAYO,UÑAS,-12.02482,-75.18424,4g
5535,5534,401220008,AREQUIPA,AREQUIPA,SOCABAYA,LA PAMPA,-16.48607,-71.52366,3g
5536,5535,1201290010,JUNIN,HUANCAYO,SAN AGUSTIN,BELLAVISTA,-12.00749,-75.24612,4g
5537,5536,2501020057,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,MONTE ALEGRE DE NESHUYA,-8.64033,-74.96427,4g
5538,5537,1401120033,LAMBAYEQUE,CHICLAYO,PIMENTEL,7 DE AGOSTO,-6.82739,-79.91949,4g
5539,5538,1204300003,JUNIN,JAUJA,SAUSA,PROGRESO,-11.78829,-75.48966,4g
5540,5539,1701010021,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,LA JOYA,-12.60306,-69.21082,4g
5541,5540,1201190003,JUNIN,HUANCAYO,HUANCAN,SAN SEBASTIAN,-12.1009,-75.20926,3g
5542,5541,1006010038,HUANUCO,LEONCIO PRADO,RUPA-RUPA,CAPITAN MANUEL ARELLANO (AFILADOR),-9.32968,-75.99051,3g
5543,5542,1401160010,LAMBAYEQUE,CHICLAYO,CAYALTI,SANTA ROSA BAJO,-6.88536,-79.56932,3g
5544,5543,501080007,AYACUCHO,HUAMANGA,QUINUA,NUEVA ESPERANZA,-13.04642,-74.1334,4g
5545,5544,2203010016,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,LAS PALMERAS,-6.61523,-76.67814,3g
5546,5545,405200024,AREQUIPA,CAYLLOMA,MAJES,D1,-16.402349,-72.20097,3g
5547,5546,402010002,AREQUIPA,CAMANA,CAMANA,LA DEHEZA,-16.646221,-72.71068,3g
5548,5547,1302070010,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,TUPAC AMARU,-7.94321,-79.20289,3g
5549,5548,2203010015,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,20 DE MAYO,-6.62021,-76.70025,3g
5550,5549,902060070,HUANCAVELICA,ACOBAMBA,PAUCARA,CHUÑUNA PAMPA,-12.76546447,-74.74173781,4g
5551,5550,801060003,CUSCO,CUSCO,SANTIAGO,CCACHONA,-13.55129,-71.98833,3g
5552,5551,1102100004,ICA,CHINCHA,SUNAMPE,SANTA TERESA,-13.43003,-76.17473,3g
5553,5552,1505010002,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,EL CHILCAL,-13.0688978,-76.36951821,4g
5554,5553,809010056,CUSCO,LA CONVENCION,SANTA ANA,BARRIAL ALTA,-12.8824,-72.69443,3g
5555,5554,1309010032,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,COIGOBAMBA,-7.83437,-77.99563,4g
5556,5555,1201320006,JUNIN,HUANCAYO,SAÑO,SAN ROQUE DE MALAYO,-11.95585,-75.24845,4g
5557,5556,501010009,AYACUCHO,HUAMANGA,AYACUCHO,TOTORA,-13.13636,-74.20344,3g
5558,5557,2501020012,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,HIPOLITO UNANUE,-8.41747,-74.67336,3g
5559,5558,1601080057,LORETO,MAYNAS,PUNCHANA,SANTA MARIA DE FATIMA,-3.70512,-73.23844,3g
5560,5559,2401020014,TUMBES,TUMBES,CORRALES,CRISTALES,-3.63245,-80.46265,3g
5561,5560,903010039,HUANCAVELICA,ANGARAES,LIRCAY,VIRGEN DEL CARMEN,-12.99161,-74.72765,3g
5562,5561,1402050026,LAMBAYEQUE,FERREÑAFE,PITIPO,LA CONSTRUCCION,-6.47351,-79.64675,3g
5563,5562,1401010002,LAMBAYEQUE,CHICLAYO,CHICLAYO,SAN FRANCISCO DE ASIS,-6.76953,-79.79539,4g
5564,5563,505080051,AYACUCHO,LA MAR,TAMBO,ROSASPATA,-12.94707,-74.02565,4g
5565,5564,2102110056,PUNO,AZANGARO,SAN ANTON,PAMPUYO,-14.57662,-70.28989,4g
5566,5565,1402050029,LAMBAYEQUE,FERREÑAFE,PITIPO,LA QUINTA,-6.4887099,-79.65219,3g
5567,5566,601080056,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LA ESPERANZA,-7.15607,-78.45728,4g
5568,5567,1302070007,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,LA VICTORIA,-7.90004,-79.22376,4g
5569,5568,607010038,CAJAMARCA,HUALGAYOC,BAMBAMARCA,AGOMARCA,-6.68535,-78.53355,4g
5570,5569,601010073,CAJAMARCA,CAJAMARCA,CAJAMARCA,URUBAMBA BAJA,-7.13934,-78.52681,4g
5571,5570,2501010080,UCAYALI,CORONEL PORTILLO,CALLERIA,LA FLORIDA,-8.41449,-74.58669,3g
5572,5571,902060088,HUANCAVELICA,ACOBAMBA,PAUCARA,CHUCLLACCASA,-12.798262,-74.74252604,4g
5573,5572,1001110004,HUANUCO,HUANUCO,PILLCO MARCA,PITUMAMA,-9.98414,-76.24542,3g
5574,5573,2104010027,PUNO,CHUCUITO,JULI,FORTALEZA INCAPUCARA,-16.2209,-69.47446,3g
5575,5574,1201070007,JUNIN,HUANCAYO,CHILCA,PROGRESO,-12.09803,-75.21458,3g
5576,5575,511010010,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,CHITO CUCHO,-13.64147,-73.94508,4g
5577,5576,402080002,AREQUIPA,CAMANA,SAMUEL PASTOR,ALTO DE LA LUNA,-16.59621,-72.70377,3g
5578,5577,604100028,CAJAMARCA,CHOTA,LAJAS,EL ALIZO,-6.58433,-78.76546,4g
5579,5578,1103010030,ICA,NASCA,NASCA,BUENA FE,-14.83065,-74.91824,3g
5580,5579,1601120025,LORETO,MAYNAS,BELEN,NUEVO LIBERAL,-3.7647,-73.24304,3g
5581,5580,401230005,AREQUIPA,AREQUIPA,TIABAYA,TIO CHICO,-16.43135,-71.59409,4g
5582,5581,1312010030,LA LIBERTAD,VIRU,VIRU,CALUNGA,-8.42126,-78.81219,3g
5583,5582,1201290008,JUNIN,HUANCAYO,SAN AGUSTIN,YAULI,-12.00615,-75.24383,4g
5584,5583,301090013,APURIMAC,ABANCAY,TAMBURCO,SANTO TOMAS,-13.61659,-72.86918,4g
5585,5584,405200018,AREQUIPA,CAYLLOMA,MAJES,VILLA INDUSTRIAL,-16.35141,-72.19737,4g
5586,5585,1203010008,JUNIN,CHANCHAMAYO,CHANCHAMAYO,PREDIO TRES,-10.92436,-75.23587,3g
5587,5586,1508100008,LIMA,HUAURA,SANTA MARIA,LA COLMENA,-11.10583,-77.56896,3g
5588,5587,1203030033,JUNIN,CHANCHAMAYO,PICHANAQUI,LOS TRIUNFADORES,-10.9155,-74.85897,3g
5589,5588,2001070022,PIURA,PIURA,CURA MORI,ZONA MORE (LOS MORES),-5.39177,-80.64825,3g
5590,5589,1101110009,ICA,ICA,SANTIAGO,CALLEJON DE HUAYLAS,-14.18828,-75.70614,4g
5591,5590,2205060028,SAN MARTIN,LAMAS,PINTO RECODO,PAMPA MONTE,-6.357601391,-76.59179466,3g
5592,5591,2501020058,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,EL TRIUNFO,-8.69175,-74.99213,3g
5593,5592,902080038,HUANCAVELICA,ACOBAMBA,ROSARIO,CCESCCECANCHA,-12.75363,-74.65034,4g
5594,5593,901170002,HUANCAVELICA,HUANCAVELICA,YAULI,CHUÑOPAMPA,-12.73971,-74.90669,4g
5595,5594,601010074,CAJAMARCA,CAJAMARCA,CAJAMARCA,COLUMBO,-7.14449,-78.50039,4g
5596,5595,1508120043,LIMA,HUAURA,VEGUETA,TUPAC AMARU,-11.008928,-77.60543,4g
5597,5596,1201070003,JUNIN,HUANCAYO,CHILCA,ANCALA,-12.08835,-75.19259,4g
5598,5597,402080004,AREQUIPA,CAMANA,SAMUEL PASTOR,SAN ANTONIO,-16.60197,-72.7059,4g
5599,5598,301040017,APURIMAC,ABANCAY,CURAHUASI,CONCACHA I,-13.55106,-72.80215,4g
5600,5599,1601080058,LORETO,MAYNAS,PUNCHANA,SANTA ROSA DEL AMAZONAS,-3.71551,-73.23979,4g
5601,5600,813010037,CUSCO,URUBAMBA,URUBAMBA,PISONAYNIYOC,-13.30354,-72.12819,4g
5602,5601,1401080042,LAMBAYEQUE,CHICLAYO,MONSEFU,PADERON,-6.88716,-79.8681,4g
5603,5602,401220004,AREQUIPA,AREQUIPA,SOCABAYA,CHUCA,-16.46595,-71.52096,4g
5604,5603,501150007,AYACUCHO,HUAMANGA,JESUS NAZARENO,TOTORILLA,-13.139012,-74.21361,4g
5605,5604,2104060004,PUNO,CHUCUITO,POMATA,PUEBLO LIBRE (CHASQUIPUTO),-16.28827,-69.28393,3g
5606,5605,2210010070,SAN MARTIN,TOCACHE,TOCACHE,PEZO,-8.44791,-76.48757,4g
5607,5606,1601130062,LORETO,MAYNAS,SAN JUAN BAUTISTA,CABO LOPEZ,-3.78744,-73.26178,3g
5608,5607,1206060002,JUNIN,SATIPO,PANGOA,SAN CRISTOBAL,-11.34191,-74.52349,3g
5609,5608,1201140010,JUNIN,HUANCAYO,EL TAMBO,SAÑOS CHAUPI,-12.02011,-75.21765,4g
5610,5609,1202010009,JUNIN,CONCEPCION,CONCEPCION,ULUN,-11.90832,-75.32151,4g
5611,5610,1206060037,JUNIN,SATIPO,PANGOA,VILLA PROGRESO,-11.47473,-74.47818,3g
5612,5611,812050067,CUSCO,QUISPICANCHI,CCATCA,COMBAPATA,-13.625584,-71.54134,3g
5613,5612,1508120049,LIMA,HUAURA,VEGUETA,LAS MERCEDES CERRO CAMPANA,-11.01211605,-77.62679663,4g
5614,5613,1206060029,JUNIN,SATIPO,PANGOA,MARGINAL,-11.45402,-74.49169,3g
5615,5614,1312010031,LA LIBERTAD,VIRU,VIRU,SANTA MARIA,-8.4151339,-78.79095,3g
5616,5615,806080010,CUSCO,CANCHIS,TINTA,CHIGNUAPAMPA,-14.15706,-71.3889,3g
5617,5616,101010011,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,PUCACRUZ,-6.23982,-77.87296,3g
5618,5617,402080013,AREQUIPA,CAMANA,SAMUEL PASTOR,BELLAVISTA,-16.63048,-72.68924,3g
5619,5618,806010055,CUSCO,CANCHIS,SICUANI,ACOBAMBA,-14.24916,-71.2363,4g
5620,5619,1403030005,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,SAN PEDRO SASAPE II,-6.45848,-79.87372,3g
5621,5620,1301040005,LA LIBERTAD,TRUJILLO,HUANCHACO,LOS HUERTOS,-8.05843,-79.08137,3g
5622,5621,2001070021,PIURA,PIURA,CURA MORI,SAN ANTONIO,-5.39085,-80.6209,3g
5623,5622,1201280058,JUNIN,HUANCAYO,QUILCAS,UNIMARCA,-11.93722,-75.25624,3g
5624,5623,401230004,AREQUIPA,AREQUIPA,TIABAYA,TIO GRANDE,-16.43392,-71.59473,4g
5625,5624,302160034,APURIMAC,ANDAHUAYLAS,TALAVERA,CHIHUAMPATA,-13.64328,-73.44723,3g
5626,5625,1903070047,PASCO,OSIAPAMPA,VILLA RICA,ALTO ENEÑAS DE SAN MIGUEL,-10.736805,-75.23234,3g
5627,5626,2210010069,SAN MARTIN,TOCACHE,TOCACHE,SAN ANDRES DE TOMAS,-8.437460438,-76.5023652,3g
5628,5627,902060090,HUANCAVELICA,ACOBAMBA,PAUCARA,CHOPCCAPAMPA A (CHUCPAPAMPA),-12.80503343,-74.71395821,4g
5629,5628,902060084,HUANCAVELICA,ACOBAMBA,PAUCARA,SOTOPAMPA CHOPCCA (PULPERIA),-12.78286621,-74.74225602,3g
5630,5629,401050004,AREQUIPA,AREQUIPA,CHARACATO,LA HUAYLLA,-16.47428,-71.47953,4g
5631,5630,407030017,AREQUIPA,ISLAY,DEAN VALDIVIA,UNION COSTANERA,-17.132887,-71.81449,3g
5632,5631,1301060019,LA LIBERTAD,TRUJILLO,LAREDO,PUENTE VENENO,-8.09613,-78.95842,3g
5633,5632,1201320005,JUNIN,HUANCAYO,SAÑO,ILISH PICHACOTO,-11.95194,-75.24694,4g
5634,5633,1312020026,LA LIBERTAD,VIRU,CHAO,EL LUNAR,-8.4998833,-78.65073,3g
5635,5634,2501050047,UCAYALI,CORONEL PORTILLO,YARINACOCHA,EL TRIUNFO,-8.38518,-74.58468,4g
5636,5635,2206010045,SAN MARTIN,MARISCAL CACERES,JUANJUI,JUANJUICILLO,-7.187364821,-76.73235288,3g
5637,5636,501070004,AYACUCHO,HUAMANGA,PACAYCASA,IHILCACCASA,-13.02937,-74.2006,3g
5638,5637,1201320010,JUNIN,HUANCAYO,SAÑO,YACOTO MANTARO,-11.96399,-75.27137,4g
5639,5638,107020016,AMAZONAS,UTCUBAMBA,CAJARURO,PAN DE AZUCAR,-5.67093,-78.3885,3g
5640,5639,1403060027,LAMBAYEQUE,LAMBAYEQUE,MORROPE,BELLA LIDIA,-6.50917,-79.93582,4g
5641,5640,810030015,CUSCO,PARURO,CCAPI,VISTA ALEGRE,-13.84,-72.08293,3g
5642,5641,402040008,AREQUIPA,CAMANA,MARISCAL CACERES,SANTA ROSA,-16.606293,-72.76756,4g
5643,5642,2501020050,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,IVITA,-8.64134,-74.9514,4g
5644,5643,211010025,ANCASH,HUARMEY,HUARMEY,CAMPANARIO,-10.06282,-78.14291,3g
5645,5644,604170030,CAJAMARCA,CHOTA,TACABAMBA,SAN FRANCISCO,-6.38905,-78.61051,3g
5646,5645,102010028,AMAZONAS,BAGUA,BAGUA,BRUJO PATA,-5.63596,-78.51927,3g
5647,5646,1505040019,LIMA,CAÑETE,CERRO AZUL,PAGUATODO,-13.027411,-76.47513,4g
5648,5647,220060014,ANCASH,YUNGAY,RANRAHIRCA,UCHUCOTO,-9.1698,-77.7329,4g
5649,5648,1105030032,ICA,PISCO,HUMAY,FLORESTA BAJA,-13.7432,-75.94504,3g
